Call Id,Agent,Date,Time,Topic,Answered (Y/N),Resolved,Speed of answer in seconds,AvgTalkDuration,AvgTalkDuration(Secs),Satisfaction rating
ID1695,Jim,30-01-2021,16:32:10,Technical Support,N,N,,,0,
ID1696,Jim,30-01-2021,16:32:10,Contract related,N,N,,,0,
ID1698,Jim,30-01-2021,16:49:26,Admin Support,Y,Y,107,00:03:17,197,3
ID1706,Jim,30-01-2021,17:18:14,Admin Support,N,N,,,0,
ID1712,Jim,30-01-2021,17:31:12,Streaming,Y,Y,20,00:05:07,307,5
ID1725,Jim,31-01-2021,11:32:38,Payment related,N,N,,,0,
ID1735,Jim,31-01-2021,12:00:00,Technical Support,Y,Y,107,00:03:14,194,1
ID1740,Jim,31-01-2021,12:37:26,Streaming,N,N,,,0,
ID1745,Jim,31-01-2021,14:05:17,Payment related,Y,Y,124,00:06:42,402,5
ID1746,Jim,31-01-2021,14:05:17,Payment related,Y,Y,18,00:06:16,376,1
ID1749,Jim,31-01-2021,14:05:17,Technical Support,N,N,,,0,
ID1757,Jim,31-01-2021,15:38:53,Streaming,N,N,,,0,
ID1759,Jim,31-01-2021,15:56:10,Admin Support,Y,Y,50,00:00:31,31,2
ID1771,Jim,31-01-2021,17:34:05,Admin Support,Y,Y,91,00:02:59,179,3
ID1777,Jim,01-02-2021,09:25:55,Technical Support,N,N,,,0,
ID1782,Jim,01-02-2021,09:37:26,Admin Support,Y,Y,116,00:04:22,262,3
ID1797,Jim,01-02-2021,12:41:46,Streaming,Y,Y,46,00:01:47,107,4
ID1799,Jim,01-02-2021,13:01:55,Technical Support,Y,Y,53,00:03:29,209,3
ID1803,Jim,01-02-2021,13:30:43,Admin Support,Y,Y,99,00:01:30,90,4
ID1806,Jim,01-02-2021,13:36:29,Streaming,Y,Y,37,00:03:02,182,4
ID1821,Jim,01-02-2021,15:28:48,Contract related,Y,Y,101,00:04:50,290,2
ID1822,Jim,01-02-2021,15:28:48,Admin Support,Y,Y,63,00:05:50,350,1
ID1823,Jim,01-02-2021,16:14:53,Payment related,Y,Y,125,00:02:55,175,1
ID1835,Jim,01-02-2021,17:34:05,Technical Support,Y,Y,51,00:04:30,270,5
ID1840,Jim,01-02-2021,17:39:50,Contract related,Y,Y,54,00:05:09,309,4
ID1848,Jim,02-02-2021,09:44:38,Contract related,Y,Y,39,00:06:59,419,4
ID1858,Jim,02-02-2021,11:18:14,Contract related,Y,Y,88,00:06:11,371,3
ID1882,Jim,03-02-2021,09:25:55,Streaming,Y,Y,47,00:00:53,53,4
ID1892,Jim,03-02-2021,10:09:07,Admin Support,Y,Y,46,00:03:44,224,4
ID1908,Jim,03-02-2021,11:48:29,Contract related,Y,Y,55,00:02:25,145,1
ID1910,Jim,03-02-2021,12:01:26,Technical Support,Y,Y,105,00:03:19,199,3
ID1913,Jim,03-02-2021,12:44:38,Technical Support,Y,Y,23,00:03:40,220,1
ID1918,Jim,03-02-2021,12:57:36,Payment related,Y,Y,78,00:02:42,162,2
ID1924,Jim,03-02-2021,13:33:36,Streaming,N,N,,,0,
ID1928,Jim,03-02-2021,13:43:41,Admin Support,Y,Y,94,00:01:17,77,2
ID1938,Jim,03-02-2021,15:24:29,Admin Support,Y,Y,10,00:05:02,302,4
ID1939,Jim,03-02-2021,15:34:34,Contract related,Y,Y,15,00:04:17,257,1
ID1972,Jim,04-02-2021,11:02:24,Contract related,N,N,,,0,
ID1974,Jim,04-02-2021,11:39:50,Admin Support,Y,Y,60,00:03:58,238,5
ID1989,Jim,04-02-2021,12:38:53,Contract related,Y,Y,24,00:06:49,409,4
ID1990,Jim,04-02-2021,12:38:53,Payment related,Y,Y,83,00:05:17,317,4
ID2003,Jim,04-02-2021,14:58:34,Admin Support,N,N,,,0,
ID2006,Jim,04-02-2021,15:02:53,Admin Support,Y,Y,124,00:06:01,361,1
ID2008,Jim,04-02-2021,15:34:34,Streaming,N,N,,,0,
ID2011,Jim,04-02-2021,15:47:31,Admin Support,Y,Y,17,00:04:50,290,3
ID2024,Jim,04-02-2021,17:47:02,Streaming,Y,Y,89,00:06:24,384,4
ID2030,Jim,05-02-2021,09:27:22,Contract related,N,N,,,0,
ID2038,Jim,05-02-2021,10:17:46,Admin Support,N,N,,,0,
ID2040,Jim,05-02-2021,10:26:24,Technical Support,Y,Y,36,00:04:19,259,5
ID2045,Jim,05-02-2021,11:13:55,Admin Support,Y,N,25,00:03:31,211,2
ID2052,Jim,05-02-2021,11:42:43,Contract related,Y,Y,69,00:02:23,143,4
ID2053,Jim,05-02-2021,11:48:29,Streaming,Y,Y,62,00:03:32,212,3
ID2065,Jim,05-02-2021,13:17:46,Streaming,Y,Y,106,00:03:49,229,4
ID2067,Jim,05-02-2021,13:43:41,Payment related,Y,N,74,00:02:42,162,1
ID2073,Jim,05-02-2021,14:32:38,Admin Support,Y,Y,103,00:02:11,131,2
ID2081,Jim,05-02-2021,15:14:24,Admin Support,Y,Y,96,00:04:59,299,4
ID2089,Jim,05-02-2021,16:23:31,Technical Support,Y,Y,30,00:00:35,35,4
ID2094,Jim,05-02-2021,17:21:07,Admin Support,N,N,,,0,
ID2096,Jim,05-02-2021,17:39:50,Technical Support,N,N,,,0,
ID2099,Jim,06-02-2021,09:23:02,Admin Support,Y,Y,118,00:01:50,110,4
ID2101,Jim,06-02-2021,09:57:36,Technical Support,Y,Y,92,00:03:55,235,4
ID2111,Jim,06-02-2021,11:25:26,Streaming,Y,Y,78,00:03:42,222,2
ID2126,Jim,06-02-2021,12:53:17,Technical Support,Y,Y,109,00:03:06,186,2
ID2144,Jim,06-02-2021,17:31:12,Technical Support,Y,Y,68,00:05:42,342,5
ID2150,Jim,07-02-2021,09:10:05,Admin Support,Y,Y,94,00:02:17,137,3
ID2155,Jim,07-02-2021,10:00:29,Admin Support,Y,Y,16,00:05:22,322,4
ID2157,Jim,07-02-2021,10:06:14,Streaming,Y,Y,54,00:04:21,261,3
ID2183,Jim,07-02-2021,14:09:36,Contract related,Y,Y,51,00:05:14,314,3
ID2197,Jim,07-02-2021,16:35:02,Payment related,N,N,,,0,
ID2205,Jim,08-02-2021,09:00:00,Admin Support,N,N,,,0,
ID2232,Jim,08-02-2021,14:55:41,Payment related,Y,Y,51,00:05:09,309,5
ID2236,Jim,08-02-2021,16:17:46,Contract related,Y,Y,30,00:04:12,252,4
ID2256,Jim,09-02-2021,10:46:34,Admin Support,Y,Y,63,00:04:16,256,1
ID2275,Jim,09-02-2021,13:22:05,Streaming,Y,Y,21,00:03:12,192,5
ID2276,Jim,09-02-2021,13:22:05,Streaming,Y,Y,117,00:04:18,258,5
ID2277,Jim,09-02-2021,13:29:17,Admin Support,N,N,,,0,
ID2284,Jim,09-02-2021,15:20:10,Admin Support,Y,Y,78,00:01:43,103,3
ID2293,Jim,09-02-2021,16:32:10,Technical Support,Y,Y,104,00:02:34,154,1
ID2298,Jim,09-02-2021,17:03:50,Streaming,Y,N,36,00:06:51,411,2
ID2307,Jim,10-02-2021,09:18:43,Payment related,Y,N,16,00:01:53,113,4
ID2308,Jim,10-02-2021,09:18:43,Streaming,Y,Y,56,00:06:38,398,4
ID2311,Jim,10-02-2021,11:03:50,Admin Support,Y,N,46,00:05:54,354,4
ID2317,Jim,10-02-2021,11:29:46,Contract related,Y,Y,49,00:03:51,231,3
ID2323,Jim,10-02-2021,12:15:50,Technical Support,Y,Y,34,00:02:29,149,5
ID2324,Jim,10-02-2021,12:15:50,Payment related,Y,Y,88,00:03:43,223,3
ID2327,Jim,10-02-2021,12:23:02,Contract related,N,N,,,0,
ID2335,Jim,10-02-2021,13:04:48,Payment related,Y,Y,30,00:02:21,141,4
ID2360,Jim,10-02-2021,17:28:19,Admin Support,Y,Y,25,00:06:15,375,5
ID2361,Jim,10-02-2021,17:35:31,Contract related,N,N,,,0,
ID2362,Jim,10-02-2021,17:35:31,Contract related,Y,Y,69,00:04:16,256,3
ID2368,Jim,11-02-2021,09:11:31,Contract related,Y,Y,112,00:01:24,84,1
ID2370,Jim,11-02-2021,09:34:34,Contract related,Y,Y,81,00:04:44,284,3
ID2381,Jim,11-02-2021,11:12:29,Contract related,Y,Y,102,00:06:13,373,5
ID2385,Jim,11-02-2021,11:55:41,Payment related,Y,Y,31,00:00:47,47,4
ID2401,Jim,11-02-2021,12:50:24,Contract related,N,N,,,0,
ID2409,Jim,11-02-2021,13:30:43,Streaming,Y,Y,53,00:05:25,325,3
ID2412,Jim,11-02-2021,13:37:55,Contract related,Y,Y,92,00:02:15,135,4
ID2415,Jim,11-02-2021,14:03:50,Contract related,Y,Y,24,00:02:22,142,5
ID2417,Jim,11-02-2021,14:03:50,Contract related,N,N,,,0,
ID2418,Jim,11-02-2021,14:03:50,Technical Support,Y,Y,120,00:05:57,357,4
ID2444,Jim,12-02-2021,10:16:19,Technical Support,N,N,,,0,
ID2452,Jim,12-02-2021,10:46:34,Admin Support,Y,Y,117,00:03:59,239,3
ID2465,Jim,12-02-2021,12:50:24,Payment related,Y,Y,58,00:01:52,112,5
ID2467,Jim,12-02-2021,13:07:41,Streaming,Y,Y,70,00:04:48,288,3
ID2468,Jim,12-02-2021,13:07:41,Admin Support,N,N,,,0,
ID2472,Jim,12-02-2021,13:29:17,Technical Support,Y,Y,38,00:05:06,306,4
ID2475,Jim,12-02-2021,17:13:55,Admin Support,Y,Y,122,00:04:31,271,5
ID2478,Jim,12-02-2021,17:52:48,Streaming,Y,N,103,00:03:57,237,3
ID2484,Jim,13-02-2021,09:33:07,Streaming,N,N,,,0,
ID2486,Jim,13-02-2021,09:36:00,Payment related,N,N,,,0,
ID2498,Jim,13-02-2021,11:03:50,Streaming,Y,Y,50,00:05:27,327,4
ID2505,Jim,13-02-2021,12:27:22,Admin Support,Y,Y,68,00:03:10,190,5
ID2507,Jim,13-02-2021,12:28:48,Admin Support,N,N,,,0,
ID2528,Jim,13-02-2021,15:57:36,Payment related,Y,Y,71,00:05:46,346,3
ID2535,Jim,14-02-2021,09:07:12,Payment related,Y,Y,119,00:04:18,258,4
ID2541,Jim,14-02-2021,09:48:58,Contract related,N,N,,,0,
ID2546,Jim,14-02-2021,10:30:43,Payment related,Y,Y,54,00:02:17,137,2
ID2549,Jim,14-02-2021,11:54:14,Technical Support,Y,Y,42,00:00:36,36,4
ID2556,Jim,14-02-2021,12:57:36,Technical Support,N,N,,,0,
ID2561,Jim,14-02-2021,13:46:34,Payment related,N,N,,,0,
ID2570,Jim,14-02-2021,14:49:55,Payment related,Y,Y,45,00:01:17,77,4
ID2572,Jim,14-02-2021,14:51:22,Contract related,Y,Y,23,00:04:12,252,5
ID2578,Jim,14-02-2021,16:37:55,Admin Support,Y,Y,40,00:06:39,399,5
ID2588,Jim,14-02-2021,17:09:36,Admin Support,Y,Y,43,00:06:22,382,3
ID2589,Jim,14-02-2021,17:11:02,Technical Support,Y,Y,76,00:04:44,284,5
ID2601,Jim,15-02-2021,10:01:55,Payment related,Y,Y,103,00:03:48,228,3
ID2609,Jim,15-02-2021,11:41:17,Technical Support,Y,N,24,00:02:32,152,5
ID2614,Jim,15-02-2021,11:48:29,Payment related,Y,Y,94,00:01:03,63,4
ID2623,Jim,15-02-2021,13:26:24,Contract related,N,N,,,0,
ID2630,Jim,15-02-2021,14:28:19,Technical Support,Y,Y,14,00:01:13,73,5
ID2635,Jim,15-02-2021,14:51:22,Technical Support,N,N,,,0,
ID2640,Jim,15-02-2021,15:46:05,Payment related,Y,Y,103,00:03:12,192,3
ID2643,Jim,15-02-2021,16:01:55,Streaming,Y,Y,84,00:04:10,250,3
ID2652,Jim,15-02-2021,17:45:36,Payment related,N,N,,,0,
ID2657,Jim,16-02-2021,10:23:31,Admin Support,Y,Y,26,00:06:54,414,3
ID2667,Jim,16-02-2021,11:18:14,Contract related,N,N,,,0,
ID2668,Jim,16-02-2021,11:18:14,Streaming,Y,Y,54,00:02:46,166,5
ID2675,Jim,16-02-2021,13:03:22,Payment related,Y,Y,69,00:03:37,217,4
ID2682,Jim,16-02-2021,14:54:14,Admin Support,Y,Y,118,00:04:53,293,4
ID2692,Jim,16-02-2021,16:14:53,Streaming,Y,Y,65,00:04:48,288,1
ID2698,Jim,16-02-2021,16:32:10,Technical Support,Y,N,53,00:04:39,279,3
ID2711,Jim,17-02-2021,09:17:17,Admin Support,Y,Y,20,00:02:11,131,1
ID2727,Jim,17-02-2021,11:24:00,Payment related,N,N,,,0,
ID2728,Jim,17-02-2021,11:24:00,Contract related,Y,Y,70,00:00:49,49,4
ID2740,Jim,17-02-2021,12:11:31,Streaming,Y,N,104,00:06:25,385,1
ID2742,Jim,17-02-2021,12:17:17,Contract related,Y,Y,63,00:00:54,54,1
ID2749,Jim,17-02-2021,14:19:41,Admin Support,Y,Y,45,00:02:04,124,3
ID2759,Jim,17-02-2021,15:46:05,Contract related,Y,Y,114,00:02:32,152,4
ID2763,Jim,17-02-2021,16:14:53,Payment related,Y,N,55,00:01:07,67,5
ID2770,Jim,17-02-2021,17:11:02,Admin Support,N,N,,,0,
ID2772,Jim,17-02-2021,17:12:29,Admin Support,Y,Y,123,00:01:48,108,3
ID2795,Jim,18-02-2021,11:18:14,Payment related,Y,Y,72,00:04:11,251,4
ID2797,Jim,18-02-2021,11:25:26,Payment related,N,N,,,0,
ID2806,Jim,18-02-2021,13:33:36,Streaming,N,N,,,0,
ID2815,Jim,18-02-2021,14:52:48,Payment related,N,N,,,0,
ID2818,Jim,18-02-2021,15:15:50,Contract related,N,N,,,0,
ID2819,Jim,18-02-2021,16:00:29,Payment related,N,N,,,0,
ID2820,Jim,18-02-2021,16:00:29,Contract related,Y,Y,29,00:00:48,48,4
ID2821,Jim,18-02-2021,16:03:22,Technical Support,Y,Y,56,00:06:30,390,3
ID2824,Jim,18-02-2021,16:58:05,Admin Support,Y,N,114,00:01:05,65,3
ID2827,Jim,19-02-2021,09:01:26,Admin Support,Y,Y,78,00:06:46,406,4
ID2830,Jim,19-02-2021,09:17:17,Payment related,Y,Y,37,00:03:21,201,1
ID2836,Jim,19-02-2021,10:46:34,Admin Support,N,N,,,0,
ID2841,Jim,19-02-2021,11:54:14,Payment related,Y,N,26,00:00:40,40,3
ID2842,Jim,19-02-2021,11:54:14,Admin Support,Y,Y,76,00:05:20,320,3
ID2845,Jim,19-02-2021,13:29:17,Technical Support,Y,Y,63,00:03:47,227,1
ID2847,Jim,19-02-2021,13:32:10,Admin Support,Y,Y,36,00:06:17,377,1
ID2850,Jim,19-02-2021,13:45:07,Technical Support,Y,Y,109,00:00:44,44,1
ID2858,Jim,19-02-2021,14:52:48,Contract related,Y,Y,12,00:05:15,315,4
ID2876,Jim,20-02-2021,09:24:29,Contract related,Y,Y,39,00:01:45,105,1
ID2887,Jim,20-02-2021,11:00:58,Admin Support,N,N,,,0,
ID2912,Jim,20-02-2021,13:56:38,Streaming,N,N,,,0,
ID2931,Jim,20-02-2021,16:14:53,Streaming,Y,Y,113,00:03:31,211,4
ID2937,Jim,20-02-2021,16:52:19,Contract related,Y,Y,63,00:05:33,333,2
ID2947,Jim,21-02-2021,10:22:05,Admin Support,Y,Y,29,00:01:30,90,4
ID2959,Jim,21-02-2021,11:54:14,Payment related,Y,Y,73,00:01:13,73,3
ID2963,Jim,21-02-2021,12:25:55,Streaming,Y,Y,108,00:05:28,328,3
ID2968,Jim,21-02-2021,13:14:53,Contract related,Y,Y,91,00:00:53,53,3
ID2978,Jim,21-02-2021,14:47:02,Streaming,Y,Y,82,00:06:34,394,5
ID2983,Jim,21-02-2021,15:44:38,Technical Support,Y,Y,21,00:01:22,82,4
ID2986,Jim,21-02-2021,15:46:05,Admin Support,Y,Y,56,00:05:21,321,3
ID2989,Jim,21-02-2021,16:59:31,Streaming,Y,Y,74,00:03:37,217,5
ID2995,Jim,21-02-2021,17:49:55,Streaming,N,N,,,0,
ID2999,Jim,22-02-2021,09:44:38,Payment related,Y,Y,24,00:02:10,130,3
ID3001,Jim,22-02-2021,11:12:29,Streaming,Y,Y,41,00:02:17,137,4
ID3005,Jim,22-02-2021,11:29:46,Streaming,N,N,,,0,
ID3006,Jim,22-02-2021,11:29:46,Contract related,Y,Y,42,00:04:28,268,4
ID3010,Jim,22-02-2021,12:04:19,Streaming,Y,Y,21,00:05:05,305,1
ID3018,Jim,22-02-2021,14:06:43,Technical Support,N,N,,,0,
ID3025,Jim,22-02-2021,15:18:43,Admin Support,Y,Y,112,00:01:59,119,3
ID3029,Jim,22-02-2021,15:37:26,Streaming,Y,Y,102,00:06:34,394,4
ID3035,Jim,22-02-2021,16:26:24,Streaming,Y,Y,11,00:03:15,195,3
ID3058,Jim,23-02-2021,10:49:26,Payment related,Y,Y,17,00:06:18,378,5
ID3065,Jim,23-02-2021,12:59:02,Admin Support,Y,N,39,00:06:33,393,4
ID3072,Jim,23-02-2021,13:45:07,Streaming,Y,Y,111,00:01:42,102,3
ID3076,Jim,23-02-2021,14:34:05,Contract related,Y,Y,111,00:03:27,207,3
ID3078,Jim,23-02-2021,14:38:24,Technical Support,Y,Y,86,00:04:38,278,3
ID3080,Jim,23-02-2021,14:48:29,Contract related,Y,Y,70,00:04:48,288,3
ID3084,Jim,23-02-2021,15:21:36,Technical Support,N,N,,,0,
ID3087,Jim,23-02-2021,15:34:34,Admin Support,N,N,,,0,
ID3111,Jim,24-02-2021,13:49:26,Payment related,Y,Y,103,00:00:32,32,5
ID3115,Jim,24-02-2021,14:24:00,Payment related,Y,Y,82,00:04:46,286,2
ID3124,Jim,24-02-2021,15:21:36,Streaming,Y,Y,61,00:04:25,265,5
ID3131,Jim,24-02-2021,16:23:31,Technical Support,Y,Y,23,00:02:20,140,4
ID3136,Jim,24-02-2021,16:42:14,Payment related,Y,Y,49,00:03:19,199,1
ID3138,Jim,24-02-2021,16:48:00,Technical Support,Y,Y,108,00:04:19,259,4
ID3139,Jim,24-02-2021,17:13:55,Payment related,N,N,,,0,
ID3149,Jim,24-02-2021,17:47:02,Admin Support,Y,Y,97,00:03:46,226,5
ID3169,Jim,25-02-2021,11:09:36,Payment related,Y,N,50,00:04:13,253,4
ID3181,Jim,25-02-2021,12:31:41,Admin Support,Y,Y,123,00:05:46,346,4
ID3186,Jim,25-02-2021,12:34:34,Payment related,Y,Y,17,00:05:07,307,4
ID3197,Jim,25-02-2021,15:30:14,Streaming,Y,Y,106,00:01:53,113,4
ID3198,Jim,25-02-2021,15:30:14,Contract related,Y,Y,19,00:05:44,344,3
ID3199,Jim,25-02-2021,15:41:46,Technical Support,Y,Y,94,00:01:11,71,4
ID3219,Jim,26-02-2021,09:18:43,Payment related,Y,N,104,00:01:21,81,4
ID3222,Jim,26-02-2021,10:12:00,Admin Support,N,N,,,0,
ID3225,Jim,26-02-2021,10:45:07,Contract related,Y,Y,124,00:03:27,207,4
ID3226,Jim,26-02-2021,10:45:07,Streaming,Y,N,98,00:05:29,329,2
ID3228,Jim,26-02-2021,11:03:50,Streaming,Y,Y,40,00:02:26,146,1
ID3235,Jim,26-02-2021,12:40:19,Payment related,Y,Y,77,00:01:46,106,4
ID3236,Jim,26-02-2021,12:40:19,Technical Support,Y,Y,31,00:02:05,125,3
ID3258,Jim,26-02-2021,16:49:26,Streaming,N,N,,,0,
ID3285,Jim,27-02-2021,10:50:53,Contract related,Y,Y,82,00:06:45,405,3
ID3293,Jim,27-02-2021,12:44:38,Contract related,Y,Y,25,00:04:05,245,2
ID3301,Jim,27-02-2021,14:11:02,Contract related,N,N,,,0,
ID3309,Jim,27-02-2021,15:08:38,Streaming,Y,Y,31,00:04:38,278,3
ID3314,Jim,27-02-2021,16:00:29,Contract related,Y,N,19,00:04:55,295,3
ID3317,Jim,27-02-2021,16:37:55,Contract related,Y,Y,42,00:06:21,381,3
ID3323,Jim,27-02-2021,17:06:43,Contract related,Y,Y,15,00:01:41,101,2
ID3334,Jim,28-02-2021,09:30:14,Streaming,N,N,,,0,
ID3344,Jim,28-02-2021,11:00:58,Contract related,Y,Y,114,00:03:19,199,5
ID3349,Jim,28-02-2021,11:34:05,Contract related,Y,Y,37,00:04:45,285,4
ID3350,Jim,28-02-2021,11:34:05,Contract related,Y,Y,120,00:05:29,329,3
ID3366,Jim,28-02-2021,13:23:31,Admin Support,N,N,,,0,
ID3370,Jim,28-02-2021,14:03:50,Contract related,N,N,,,0,
ID3387,Jim,28-02-2021,18:00:00,Streaming,Y,Y,56,00:02:34,154,4
ID3393,Jim,01-03-2021,09:33:07,Admin Support,Y,Y,107,00:03:45,225,5
ID3400,Jim,01-03-2021,10:33:36,Technical Support,Y,Y,68,00:01:04,64,3
ID3403,Jim,01-03-2021,12:21:36,Technical Support,Y,Y,60,00:04:47,287,4
ID3404,Jim,01-03-2021,12:21:36,Streaming,Y,Y,53,00:03:55,235,3
ID3406,Jim,01-03-2021,12:36:00,Technical Support,N,N,,,0,
ID3411,Jim,01-03-2021,13:10:34,Contract related,Y,Y,92,00:03:39,219,4
ID3419,Jim,01-03-2021,13:20:38,Payment related,Y,Y,79,00:03:04,184,3
ID3435,Jim,01-03-2021,14:55:41,Admin Support,N,N,,,0,
ID3444,Jim,01-03-2021,16:48:00,Admin Support,Y,Y,12,00:05:18,318,4
ID3445,Jim,01-03-2021,17:03:50,Payment related,Y,Y,116,00:00:32,32,4
ID3451,Jim,01-03-2021,17:39:50,Technical Support,Y,Y,33,00:03:27,207,3
ID3454,Jim,02-03-2021,09:24:29,Payment related,Y,Y,117,00:05:59,359,3
ID3467,Jim,02-03-2021,11:08:10,Streaming,N,N,,,0,
ID3477,Jim,02-03-2021,13:07:41,Payment related,Y,Y,56,00:05:00,300,5
ID3498,Jim,02-03-2021,16:26:24,Contract related,N,N,,,0,
ID3506,Jim,02-03-2021,16:45:07,Technical Support,Y,Y,122,00:02:31,151,3
ID3508,Jim,02-03-2021,17:05:17,Streaming,Y,Y,13,00:02:57,177,1
ID3511,Jim,02-03-2021,17:18:14,Technical Support,Y,Y,16,00:05:58,358,3
ID3512,Jim,02-03-2021,17:18:14,Contract related,N,N,,,0,
ID3518,Jim,03-03-2021,09:40:19,Streaming,Y,Y,43,00:03:15,195,4
ID3539,Jim,03-03-2021,14:51:22,Admin Support,Y,Y,44,00:06:11,371,4
ID3545,Jim,03-03-2021,15:31:41,Technical Support,Y,Y,31,00:04:30,270,5
ID3565,Jim,03-03-2021,17:22:34,Contract related,Y,Y,67,00:02:13,133,4
ID3566,Jim,03-03-2021,17:22:34,Streaming,Y,N,44,00:03:29,209,2
ID3570,Jim,04-03-2021,09:43:12,Contract related,Y,N,24,00:02:02,122,5
ID3583,Jim,04-03-2021,10:43:41,Streaming,Y,Y,74,00:03:30,210,3
ID3594,Jim,04-03-2021,11:36:58,Streaming,Y,Y,44,00:03:01,181,5
ID3596,Jim,04-03-2021,12:00:00,Contract related,Y,Y,111,00:04:42,282,4
ID3611,Jim,04-03-2021,15:00:00,Technical Support,Y,Y,15,00:04:36,276,4
ID3612,Jim,04-03-2021,15:00:00,Technical Support,Y,Y,15,00:02:14,134,4
ID3628,Jim,04-03-2021,16:56:38,Payment related,Y,N,57,00:04:57,297,1
ID3630,Jim,04-03-2021,17:15:22,Contract related,Y,N,91,00:05:44,344,5
ID3636,Jim,04-03-2021,17:39:50,Technical Support,Y,Y,38,00:03:44,224,3
ID3642,Jim,05-03-2021,10:52:19,Technical Support,Y,Y,41,00:04:00,240,3
ID3647,Jim,05-03-2021,11:44:10,Technical Support,Y,Y,51,00:04:22,262,4
ID3652,Jim,05-03-2021,12:31:41,Technical Support,Y,Y,115,00:04:49,289,1
ID3658,Jim,05-03-2021,12:50:24,Admin Support,N,N,,,0,
ID3666,Jim,05-03-2021,14:22:34,Payment related,Y,Y,28,00:03:37,217,2
ID3667,Jim,05-03-2021,15:15:50,Admin Support,Y,Y,34,00:04:24,264,4
ID3687,Jim,05-03-2021,17:34:05,Streaming,N,N,,,0,
ID3688,Jim,05-03-2021,17:34:05,Contract related,Y,N,116,00:03:20,200,5
ID3694,Jim,06-03-2021,09:51:50,Contract related,Y,Y,29,00:01:21,81,3
ID3706,Jim,06-03-2021,11:02:24,Contract related,Y,Y,52,00:06:46,406,4
ID3719,Jim,06-03-2021,13:22:05,Admin Support,Y,Y,35,00:03:42,222,3
ID3721,Jim,06-03-2021,13:32:10,Contract related,Y,Y,114,00:03:16,196,3
ID3722,Jim,06-03-2021,13:32:10,Streaming,Y,Y,85,00:02:01,121,4
ID3725,Jim,06-03-2021,13:46:34,Technical Support,N,N,,,0,
ID3732,Jim,06-03-2021,14:28:19,Payment related,Y,Y,66,00:03:10,190,1
ID3735,Jim,06-03-2021,16:27:50,Contract related,Y,Y,90,00:02:48,168,4
ID3738,Jim,06-03-2021,16:32:10,Payment related,Y,Y,125,00:00:42,42,5
ID3754,Jim,07-03-2021,09:59:02,Payment related,N,N,,,0,
ID3759,Jim,07-03-2021,12:01:26,Payment related,Y,Y,105,00:02:00,120,4
ID3761,Jim,07-03-2021,12:07:12,Streaming,Y,Y,42,00:01:56,116,5
ID3762,Jim,07-03-2021,12:07:12,Admin Support,Y,Y,79,00:02:07,127,4
ID3779,Jim,07-03-2021,14:35:31,Technical Support,Y,Y,29,00:03:55,235,2
ID3780,Jim,07-03-2021,14:35:31,Payment related,Y,Y,23,00:03:16,196,4
ID3783,Jim,07-03-2021,15:25:55,Streaming,Y,Y,27,00:00:53,53,3
ID3790,Jim,07-03-2021,15:59:02,Admin Support,N,N,,,0,
ID3794,Jim,07-03-2021,16:43:41,Payment related,Y,Y,119,00:06:29,389,4
ID3796,Jim,07-03-2021,16:46:34,Contract related,Y,Y,96,00:05:21,321,4
ID3810,Jim,08-03-2021,10:36:29,Admin Support,Y,Y,34,00:05:17,317,2
ID3813,Jim,08-03-2021,11:22:34,Admin Support,Y,Y,40,00:02:48,168,4
ID3848,Jim,08-03-2021,17:38:24,Admin Support,Y,Y,107,00:03:59,239,1
ID3852,Jim,08-03-2021,17:48:29,Contract related,Y,Y,33,00:04:43,283,3
ID3853,Jim,08-03-2021,17:51:22,Contract related,Y,Y,71,00:04:36,276,4
ID3879,Jim,09-03-2021,13:26:24,Payment related,Y,Y,88,00:02:36,156,4
ID3896,Jim,09-03-2021,15:59:02,Streaming,Y,Y,61,00:05:00,300,4
ID3907,Jim,10-03-2021,09:51:50,Admin Support,Y,Y,50,00:06:13,373,3
ID3908,Jim,10-03-2021,09:51:50,Technical Support,N,N,,,0,
ID3909,Jim,10-03-2021,10:06:14,Admin Support,Y,N,115,00:03:10,190,2
ID3919,Jim,10-03-2021,12:48:58,Payment related,N,N,,,0,
ID3924,Jim,10-03-2021,13:32:10,Admin Support,Y,Y,84,00:06:22,382,5
ID3948,Jim,10-03-2021,17:35:31,Technical Support,Y,Y,99,00:02:47,167,3
ID3954,Jim,11-03-2021,09:40:19,Contract related,Y,Y,86,00:06:37,397,5
ID3957,Jim,11-03-2021,10:01:55,Technical Support,Y,Y,54,00:04:12,252,4
ID3960,Jim,11-03-2021,10:09:07,Admin Support,N,N,,,0,
ID3961,Jim,11-03-2021,10:24:58,Admin Support,Y,Y,104,00:00:48,48,5
ID3975,Jim,11-03-2021,12:02:53,Admin Support,Y,Y,92,00:02:30,150,1
ID3978,Jim,11-03-2021,12:20:10,Streaming,N,N,,,0,
ID3983,Jim,11-03-2021,12:38:53,Streaming,N,N,,,0,
ID3997,Jim,11-03-2021,13:59:31,Payment related,Y,Y,109,00:04:19,259,3
ID4012,Jim,11-03-2021,15:59:02,Streaming,Y,N,35,00:06:08,368,5
ID4016,Jim,11-03-2021,16:13:26,Admin Support,Y,Y,89,00:04:28,268,2
ID4019,Jim,11-03-2021,17:39:50,Contract related,N,N,,,0,
ID4028,Jim,12-03-2021,09:57:36,Contract related,Y,Y,59,00:01:03,63,2
